;;;;;;;
;*;ELD-SYH.SM 2000;ELDİVEN SİYAH SMALL (100 ADET X 20 PAKET);NİTRİL;KOLİ;10%;
;*;ELD-SYH.MD 2000;ELDİVEN SİYAH MEDİUM (100 ADET X 20 PAKET);NİTRİL;KOLİ;10%;
;*;ELD-SYH.LR 2000;ELDİVEN SİYAH LARGE (100 ADET X 20 PAKET);NİTRİL;KOLİ;10%;
;;;;;;;
;*;HJY-BONE 2000;HJY BONE (100 ADET X 20 PAKET);BEYAZ;KOLİ;10%;
;**;HJY-KOLLUK 1000;HJY KOLLUK (100 ADET X 10 PAKET);BEYAZ;KOLİ;10%;
;**;HJY-GLŞSTD 7000;HJY GALOŞ STANDART (700 ADET X 10 PAKET);MAVİ;KOLİ;20%;
;**;HJY-GLŞEL 1000;HJY GALOŞ EL YAPIMI (1000 ADET);MAVİ;KOLİ;20%;
;*;HJY-SNG4E 160;HJY SÜNGER 4'LÜ ENDÜSTRİYEL (40 PAKET);SARI;KOLİ;20%;
;*;HJY-SNG50 180;HJY SÜNGER 5'Lİ OLUKLU (36 PAKET);SARI;KOLİ;20%;
;*;HJY-SNGSIVA 24;HJY SÜNGER SIVA (24 ADET);BEYAZ;KOLİ;20%;
;*;HJY-BEZMKRF 400;HJY BEZ MİKROFİBER 40 X 40 CM (20 ADET X 20 PAKET);RENKLİ;KOLİ;10%;
;*;HJY-TOPTEL 240;HJY TOPTEL 60 GR (20 ADET X 12 PAKET);60 GR;KOLİ;20%;
;*;HJY-MOPISLDAR 100;HJY MOP ISLAK DAR 350 GR (100 ADET);BEYAZ;KOLİ;10%;
;*;HJY-MOPNEM50 100;HJY MOP NEMLİ 50 CM (100 ADET);BEYAZ;KOLİ;10%;
;*;HJY-APRISLDAR 100;HJY APARAT ISLAK DAR (100 ADET);PLASTİK;KOLİ;20%;
;*;HJY-APRPLT50 25;HJY APARAT PALET 50 CM (25 ADET);PLASTİK;KOLİ;20%;
;*;HJY-ÇEKPAS55 50;HJY ÇEKPAS 55 CM (50 ADET);PLASTİK;KOLİ;20%;
;*;HJY-FIRÇA17 50;HJY OTO FIRÇA 17 CM (50 ADET);PLASTİK;KOLİ;20%;
;*;HJY-SAPMTL 25;HJY SAP METAL VİDALI (25 ADET);110 CM;KOLİ;20%;
;*;HJY-SAPGRG 50;HJY SAP GÜRGEN VİDALI (50 ADET);120 CM;KOLİ;20%;
;*;HJY-SPRSFH 12;HJY SÜPÜRGE SAPLI FARAŞLI HAZNELİ (12 ADET);PLASTİK;KOLİ;20%;
;*;HJY-ARBÇK 1;HJY ÇİFT KOVALI TEMİZLİK ARABASI (1 ADET);PLASTİK PRES;ADET;20%;
;*;HJY-ÇÖPKNT120 1;HJY ÇÖP KONTEYNER 120 LT (1 ADET);YEŞİL;ADET;20%;
;;;;;;;
;**;KMY.KLM-6.12 1000;KİMYASAL KOLONYALI MENDİL 6 X 12 CM (1000 ADET);KOKULU;KOLİ;20%;
;*;KMY.TEX-ISLMND 2400;KİMYASAL TEX ISLAK MENDİL (100 ADET X 24 PAKET);ÇİÇEK;KOLİ;20%;
;*;KMY.MRO-YTHK 400;KİMYASAL MR OXY KOVA HAVLU (400 ADET);ÇİÇEK;KOLİ;20%;
;*;KMY.MRO-YTHP 1200;KİMYASAL MR OXY YÜZEY TEMİZLİK HAVLUSU (100 ADET X 12 PAKET);SABUN & LAVANTA;KOLİ;20%;
;*;KMY.OXY-BMD 22;KİMYASAL OXY 22 KG BULAŞIK MAKİNE DETERJANI;18,8 LT;ADET;20%;
;*;KMY.OXY-BMP 20;KİMYASAL OXY 20 KG BULAŞIK MAKİNE PARLATICISI;20 LT;ADET;20%;
;*;KMY.OXY-EBD 20;KİMYASAL OXY 20 KG ELDE BULAŞIK DETERJANI;19,6 LT;ADET;20%;
;*;KMY.OXY-AKYS 20;KİMYASAL OXY 20 KG AĞIR KİR YAĞ SÖKÜCÜ;19 LT;ADET;20%;
;*;KMY.OXY-KPÇ 20;KİMYASAL OXY 20 KG KİREÇ PAS ÇÖZÜCÜ;17,6 LT;ADET;20%;
;*;KMY.OXY-KVMÇS 20;KİMYASAL OXY 20 KG KIVAMLI ÇAMAŞIR SUYU;19 LT;ADET;20%;
;*;KMY.OXY-ÇMŞSY 20;KİMYASAL OXY 20 KG ÇAMAŞIR SUYU;18,9 LT;ADET;20%;
;*;KMY.OXY-YZY.P 20;KİMYASAL OXY 20 KG YÜZEY TEMİZLEYİCİ PEMBE;20 LT;ADET;20%;
;*;KMY.OXY-CAM 20;KİMYASAL OXY 20 KG CAM TEMİZLEYİCİ;20 LT;ADET;20%;
;*;KMY.OXY-SVSBN.P 20;KİMYASAL OXY 20 KG SIVI SABUN PEMBE;19,6 LT;ADET;20%;
;*;KMY.ACT-MTKTD 9;KİMYASAL ACT 9 KG MATİK TOZ DETERJAN;BEYAZ & RENKLİ;ADET;20%;
;*;KMY.OXY-MİNKRM 7;KİMYASAL OXY 7 KG MİNERALLİ KREM (4 ADET);5 LT;KOLİ;20%;
;*;KMY.DRL-KLNY 5;KİMYASAL DR LORY 5 KG KOLONYA (4 ADET);5 LT;KOLİ;20%;
;*;KMY.OXY-BMKÇ 5;KİMYASAL OXY 5 KG BULAŞIK MAKİNE KİREÇ ÇÖZÜCÜ (4 ADET);4,5 LT;KOLİ;20%;
;*;KMY.OXY-EBD 5;KİMYASAL OXY 5 KG ELDE BULAŞIK DETERJANI (4 ADET);4,95 LT;KOLİ;20%;
;*;KMY.OXY-AKYS 5;KİMYASAL OXY 5 KG AĞIR KİR YAĞ SÖKÜCÜ (4 ADET);4,75 LT;KOLİ;20%;
;*;KMY.OXY-KPÇ 5;KİMYASAL OXY 5 KG KİREÇ PAS ÇÖZÜCÜ (4 ADET);4,4 LT;KOLİ;20%;
;*;KMY.OXY-KVMÇS 5;KİMYASAL OXY 5 KG KIVAMLI ÇAMAŞIR SUYU (4 ADET);4,75 LT;KOLİ;20%;
;*;KMY.OXY-ÇMŞSY 5;KİMYASAL OXY 5 KG ÇAMAŞIR SUYU (4 ADET);4,7 LT;KOLİ;20%;
;*;KMY.OXY-YZY.P 5;KİMYASAL OXY 5 KG YÜZEY TEMİZLEYİCİ PEMBE (4 ADET);5 LT;KOLİ;20%;
;*;KMY.OXY-CAM 5;KİMYASAL OXY 5 KG CAM TEMİZLEYİCİ (4 ADET);5 LT;KOLİ;20%;
;*;KMY.OXY-SVSBN.P 5;KİMYASAL OXY 5 KG SIVI SABUN PEMBE (4 ADET);4,9 LT;KOLİ;20%;
;*;KMY.OXY-KÖSBN 5;KİMYASAL OXY 5 KG KÖPÜK SABUN (4 ADET);5 LT;KOLİ;20%;
;*;KMY.OXY-ÇMŞYMŞ 5;KİMYASAL OXY 5 KG ÇAMAŞIR YUMUŞATICI (4 ADET);5 LT;KOLİ;20%;
;*;KMY.OXY-OÇP 4,9;KİMYASAL OXY 4,9 KG ODA ÇAMAŞIR PARFÜMÜ (4 ADET);5 LT;KOLİ;20%;
;*;KMY.OXY-WCT 1;KİMYASAL OXY 1 KG WC TEMİZLEYİCİ (12 ADET);0,97 LT;KOLİ;20%;
;*;KMY.MRO-CAM 0,75;KİMYASAL MR OXY 0,75 KG CAM TEMİZLEYİCİ (12 ADET);0,75 LT;KOLİ;20%;
;*;KMY.OXY-PÇYTP 0,5;KİMYASAL OXY 0,5 KG PASLANMAZ ÇELİK TEMİZLEYİCİ (12 ADET);0,5 LT;KOLİ;20%;
;*;KMY.OXY-OÇP 0,5;KİMYASAL OXY 0,5 KG ODA ÇAMAŞIR PARFÜMÜ (12 ADET);0,5 LT;KOLİ;20%;
;*;KMY.MRO-WCBLK 24;KİMYASAL MR OXY WC BLOK (2 ADET X 12 PAKET);KOKULU;KOLİ;20%;
